stock_name,2014,2015,2016,2017,2018,2019,2020,2021,2022
큐리언트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐브엔터,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
큐알티,,,,,,,7538.0,0.0,480.0
큐에스아이,0.0,50.0,0.0,50.0,20.0,50.0,50.0,100.0,100.0
큐캐피탈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크라운제과,,,,250.0,250.0,250.0,250.0,250.0,250.0
크라운해태홀딩스,1000.0,2000.0,200.0,100.0,100.0,100.0,100.0,100.0,100.0
크래프톤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크레버스,800.0,800.0,800.0,800.0,800.0,1000.0,800.0,2000.0,1800.0
크루셜텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크리스에프앤씨,,,,1500.0,280.0,400.0,740.0,1000.0,500.0
크리스탈신소재,0.0,0.0,70.0,28.0,0.0,0.0,0.0,0.0,0.0
크리스탈지노믹스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
크린앤사이언스,0.0,0.0,0.0,0.0,0.0,0.0,500.0,150.0,0.0
클라우드에어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
클리노믹스,,,,,,,0.0,0.0,0.0
클리오,0.0,0.0,600.0,100.0,0.0,220.0,0.0,0.0,0.0
키네마스터,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
키다리스튜디오,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
키움증권,450.0,700.0,850.0,1300.0,1500.0,2000.0,3000.0,3500.0,3000.0
키이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
타이거일렉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
탑머티리얼,,,,,,,0.0,0.0,0.0
탑엔지니어링,,,,,,,,,
탑코미디어,70.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
태경비케이,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,110.0,130.0
태경산업,,,,,,,,,
태경케미컬,150.0,150.0,150.0,150.0,150.0,150.0,200.0,220.0,200.0
태광,,,,,,,,,
태광산업,,,,,,,,,
태림포장,30.0,8.0,8.0,8.0,233.0,290.0,0.0,50.0,50.0
태성,,,,,,,,,
태양,,,,,,,,,
태양금속,,,,,,,,,
태영건설,,,,,,,,,
태웅,,,,,,,,,
태웅로직스,,,,21200.0,212.0,50.0,50.0,100.0,150.0
태원물산,80.0,90.0,100.0,80.0,70.0,85.0,50.0,55.0,50.0
태평양물산,25.0,20.0,0.0,0.0,20.0,30.0,0.0,0.0,30.0
테고사이언스,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
테라사이언스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
테라젠이텍스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
테이팩스,,,,0.0,0.0,0.0,500.0,700.0,900.0
테크엘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
테크윙,200.0,220.0,220.0,230.0,230.0,230.0,230.0,230.0,130.0
텔레칩스,70.0,80.0,130.0,100.0,120.0,120.0,0.0,120.0,130.0
텔레필드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
텔코웨어,600.0,660.0,500.0,580.0,650.0,550.0,480.0,500.0,600.0
텔콘RF제약,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
토니모리,200.0,300.0,230.0,50.0,100.0,0.0,0.0,0.0,0.0
토마토시스템,,,,,,,0.0,0.0,0.0
토박스코리아,,,,,,,,,
토비스,160.0,200.0,160.0,160.0,200.0,240.0,0.0,100.0,100.0
토탈소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
톱텍,100.0,150.0,150.0,0.0,150.0,100.0,100.0,0.0,100.0
투비소프트,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
툴젠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
트루윈,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
트윔,,,,,,,0.0,0.0,0.0
특수건설,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티라유텍,,,,0.0,0.0,0.0,0.0,0.0,0.0
티로보틱스,,,,0.0,0.0,0.0,0.0,0.0,0.0
티비씨,,,,,,,,,
티사이언티픽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티쓰리,,,,,,,0.0,0.0,60.0
티앤알바이오팹,,,,0.0,0.0,0.0,0.0,0.0,0.0
티앤엘,,,,,,,400.0,400.0,450.0
티에스넥스젠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티에스아이,,,,,,,,,
티에이치엔,20.0,60.0,55.0,50.0,50.0,60.0,30.0,50.0,50.0
티에프이,,,,,,,33.0,34.0,0.0
티엘비,,,,,,,0.0,250.0,300.0
티엘아이,100.0,100.0,100.0,120.0,0.0,100.0,0.0,0.0,0.0
티와이홀딩스,,,,,,,0.0,0.0,150.0
티움바이오,,,,0.0,0.0,0.0,0.0,0.0,0.0
티웨이항공,,,,0.0,0.0,0.0,0.0,0.0,0.0
티웨이홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티이엠씨,,,,,,,0.0,0.0,0.0
티케이케미칼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
티플랙스,20.0,25.0,20.0,20.0,20.0,20.0,25.0,30.0,30.0
티피씨글로벌,20.0,40.0,50.0,0.0,0.0,20.0,0.0,30.0,0.0
팅크웨어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파나진,,,,,,,,,
파나케이아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파라다이스,600.0,375.0,300.0,100.0,100.0,100.0,0.0,0.0,0.0
파라텍,,,,,,,,,
파루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파멥신,,,,0.0,0.0,0.0,0.0,0.0,0.0
파미셀,,,,,,,,,
파버나인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
파세코,150.0,170.0,200.0,210.0,200.0,250.0,300.0,300.0,200.0
파수,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
파워넷,,,,,,,,,
파워로직스,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
파이버프로,,,,,,,,,
파이오링크,60.0,0.0,0.0,0.0,0.0,100.0,150.0,250.0,300.0
파인디앤씨,,,,,,,,,
파인디지털,100.0,100.0,50.0,50.0,50.0,50.0,100.0,50.0,50.0
파인엠텍,,,,,,,0.0,0.0,0.0
파인테크닉스,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0
파인텍,,,,,,,,,
파커스,0.0,0.0,0.0,0.0,300.0,150.0,150.0,150.0,0.0
파크시스템스,0.0,50.0,50.0,80.0,100.0,120.0,180.0,250.0,400.0
판타지오,,,,,,,,,
팜스빌,,,,100.0,100.0,200.0,100.0,100.0,100.0
팜스코,0.0,0.0,100.0,100.0,50.0,50.0,100.0,100.0,50.0
팜스토리,25.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,25.0
팜젠사이언스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
패션플랫폼,0.0,0.0,0.0,,,,,,
팬스타엔터프라이즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
팬엔터테인먼트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
팬오션,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,150.0
팬젠,,,,,,,,,
퍼스텍,,,,,,,,,
퍼시스,0.0,0.0,0.0,800.0,1000.0,1000.0,1000.0,1100.0,1100.0
펌텍코리아,,,,0.0,0.0,330.0,430.0,350.0,360.0
페이퍼코리아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
펨트론,,,,,,,0.0,0.0,0.0
펩트론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
평화산업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
평화홀딩스,100.0,100.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
포메탈,40.0,30.0,30.0,60.0,60.0,60.0,60.0,60.0,60.0
포바이포,,,,,,,0.0,0.0,0.0
포스코스틸리온,0.0,750.0,1000.0,750.0,500.0,400.0,500.0,1000.0,875.0
포스코엠텍,0.0,50.0,25.0,75.0,80.0,80.0,80.0,80.0,37.0
포스코인터내셔널,500.0,500.0,500.0,500.0,600.0,700.0,700.0,800.0,1000.0
포스코퓨처엠,1750.0,200.0,300.0,350.0,400.0,400.0,300.0,300.0,300.0
포시에스,35.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
포인트모바일,,,,,,,0.0,100.0,0.0
포인트엔지니어링,0.0,416.0,416.0,,,,,,
포커스에이치엔에스,,,,,,,,,
폴라리스세원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
폴라리스오피스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
폴라리스우노,100.0,100.0,150.0,200.0,100.0,100.0,100.0,0.0,0.0
푸드나무,,,,30000.0,100.0,70.0,300.0,30.0,100.0
푸드웰,75.0,75.0,75.0,75.0,75.0,100.0,85.0,90.0,90.0
푸른기술,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0
푸른저축은행,300.0,200.0,500.0,550.0,550.0,550.0,550.0,650.0,650.0
풀무원,0.0,0.0,0.0,1153.0,1020.0,102.0,102.0,102.0,102.0
풍강,80.0,80.0,70.0,80.0,40.0,60.0,30.0,100.0,130.0
풍국주정,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
풍산,600.0,500.0,700.0,800.0,600.0,400.0,600.0,1000.0,1000.0
풍산홀딩스,,,,,,,,,
풍원정밀,,,,,,,0.0,0.0,0.0
퓨런티어,,,,,,,0.0,0.0,0.0
퓨쳐켐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
프럼파스트,100.0,100.0,75.0,100.0,0.0,0.0,50.0,50.0,50.0
프레스티지바이오로직스,,,,0.0,0.0,0.0,0.0,0.0,0.0
프레스티지바이오파마,,,,,,,0.0,0.0,0.0
프로스테믹스,,,,,,,,,
프로이천,,,,,,,,,
프로텍,160.0,150.0,150.0,200.0,300.0,400.0,300.0,400.0,500.0
프롬바이오,,,,,,,0.0,0.0,0.0
프리시젼바이오,,,,,,,0.0,0.0,0.0
프리엠스,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
플라즈맵,,,,,,,0.0,0.0,0.0
플래스크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
플래티어,,,,,,,0.0,0.0,0.0
플랜티넷,150.0,150.0,150.0,150.0,150.0,250.0,200.0,200.0,100.0
플레이그램,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
플레이디,,,,0.0,0.0,220.0,0.0,0.0,0.0
플레이위드,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
플리토,,,,0.0,0.0,0.0,0.0,0.0,0.0
피델릭스,,,,,,,,,
피씨디렉트,0.0,0.0,20.0,50.0,100.0,100.0,150.0,600.0,300.0
피씨엘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
피앤씨테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
피에스케이홀딩스,,,,,,,,,
피에스텍,50.0,50.0,75.0,75.0,75.0,150.0,75.0,150.0,200.0
피에이치씨,,,,,,,,,
피에이치에이,140.0,140.0,150.0,160.0,160.0,180.0,180.0,180.0,200.0
피엔에이치테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
피엔케이피부임상연구센타,,,,,,,0.0,0.0,0.0
피엠티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
피제이메탈,90.0,100.0,90.0,100.0,100.0,100.0,120.0,150.0,135.0
피제이전자,200.0,220.0,242.0,270.0,185.0,140.0,100.0,130.0,100.0
피코그램,,,,,,,191.0,0.0,0.0
피플바이오,,,,,,,0.0,0.0,0.0
피피아이,,,,0.0,0.0,0.0,0.0,0.0,0.0
픽셀플러스,150.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0
핀텔,,,,,,,0.0,0.0,0.0
필옵틱스,,,,300.0,0.0,0.0,50.0,0.0,35.0
핌스,,,,,,,0.0,0.0,0.0
핑거,,,,,,,0.0,100.0,100.0
핑거스토리,,,,,,,0.0,0.0,0.0
하나금융지주,600.0,650.0,1050.0,1550.0,1900.0,2100.0,1850.0,3100.0,3350.0
하나기술,,,,,,,,,
하나제약,,,,248.0,280.0,460.0,510.0,510.0,510.0
하나투어,1300.0,1500.0,1500.0,1500.0,1300.0,1000.0,0.0,0.0,0.0
하림,0.0,0.0,50.0,,,,0.0,30.0,20.0
하이드로리튬,30.0,120.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0
하이딥,,,,,,,,,
하이로닉,0.0,70.0,0.0,3.0,3.0,56.0,49.0,0.0,0.0
하이록코리아,400.0,400.0,400.0,400.0,500.0,500.0,500.0,500.0,600.0
하이브,,,,,,,,,
하이비젼시스템,,,,,,,,,
하이소닉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
하이스틸,150.0,0.0,150.0,350.0,0.0,100.0,100.0,40.0,20.0
하이즈항공,0.0,0.0,0.0,0.0,31.0,61.0,0.0,0.0,0.0
하이텍팜,250.0,150.0,150.0,100.0,50.0,50.0,50.0,50.0,70.0
하이트론,,,,,,,,,
하이트진로,1000.0,1000.0,900.0,800.0,800.0,700.0,750.0,800.0,950.0
하이트진로홀딩스,450.0,200.0,200.0,150.0,200.0,350.0,400.0,450.0,500.0
하인크코리아,,,,,,,,,
하츠,30.0,30.0,50.0,50.0,30.0,30.0,80.0,100.0,70.0
한국ANKOR유전,,,,,,,,,
한국가구,750.0,850.0,950.0,105.0,115.0,115.0,135.0,175.0,175.0
한국가스공사,250.0,170.0,0.0,0.0,1360.0,380.0,0.0,2728.0,0.0
한국경제TV,50.0,60.0,80.0,70.0,100.0,90.0,130.0,200.0,160.0
한국공항,500.0,500.0,500.0,500.0,1000.0,1000.0,0.0,0.0,0.0
한국금융지주,700.0,1000.0,800.0,1600.0,1800.0,2900.0,3000.0,6150.0,2300.0
한국기업평가,1682.0,1537.0,1947.0,2250.0,2360.0,8618.0,2907.0,3397.0,5100.0
한국내화,50.0,50.0,25.0,25.0,35.0,35.0,35.0,35.0,45.0
한국단자,,,,,,,,,
한국맥널티,0.0,100.0,130.0,50.0,0.0,0.0,50.0,30.0,0.0
한국무브넥스,250.0,0.0,250.0,0.0,0.0,50.0,50.0,90.0,70.0
한국비엔씨,0.0,0.0,0.0,,,,,,
한국석유,,,,,,,,,
한국선재,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
한국수출포장,,,,,,,,,
한국쉘석유,19000.0,20000.0,19000.0,17000.0,19000.0,16000.0,14000.0,19000.0,18000.0
한국알콜,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,50.0
한국앤컴퍼니,300.0,300.0,300.0,300.0,300.0,350.0,500.0,600.0,650.0
한국유니온제약,,,,0.0,0.0,0.0,0.0,0.0,0.0
한국자산신탁,0.0,175.0,200.0,200.0,200.0,200.0,220.0,220.0,220.0
한국전력,,,,,,,,,
한국전자금융,55.0,70.0,80.0,110.0,110.0,110.0,110.0,110.0,110.0
한국전자인증,39.0,42.0,46.0,46.0,46.0,46.0,46.0,61.0,70.0
한국전자홀딩스,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,50.0
한국정밀기계,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국정보공학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국정보인증,30.0,35.0,50.0,50.0,80.0,100.0,100.0,120.0,120.0
한국정보통신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국종합기술,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
한국주강,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국주철관,,,,,,,,,
한국철강,900.0,900.0,900.0,180.0,200.0,200.0,200.0,250.0,300.0
한국카본,120.0,130.0,130.0,100.0,100.0,120.0,180.0,150.0,130.0
한국캐피탈,20.0,26.0,20.0,13.0,20.0,25.0,25.0,35.0,28.0
한국컴퓨터,120.0,130.0,130.0,120.0,100.0,130.0,150.0,180.0,250.0
한국콜마,160.0,200.0,250.0,300.0,330.0,330.0,345.0,415.0,500.0
한국콜마홀딩스,100.0,125.0,155.0,185.0,195.0,195.0,205.0,245.0,300.0
한국큐빅,50.0,50.0,25.0,15.0,15.0,25.0,50.0,70.0,60.0
한국타이어앤테크놀로지,400.0,400.0,400.0,400.0,450.0,550.0,650.0,700.0,800.0
한국테크놀로지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국토지신탁,40.0,60.0,75.0,100.0,140.0,80.0,90.0,100.0,90.0
한국특강,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국파마,,,,,,,50.0,50.0,50.0
한국패러랠,,,,,,,,,
한국팩키지,15.0,20.0,30.0,30.0,30.0,35.0,35.0,35.0,35.0
한국항공우주,250.0,400.0,680.0,0.0,200.0,400.0,200.0,200.0,250.0
한국화장품,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한국화장품제조,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0
한글과컴퓨터,260.0,400.0,200.0,300.0,200.0,0.0,0.0,0.0,0.0
한네트,120.0,120.0,120.0,100.0,100.0,100.0,100.0,100.0,150.0
한농화성,90.0,100.0,110.0,140.0,120.0,150.0,180.0,230.0,120.0
한독,,,,,,,,,
한독크린텍,,,,0.0,0.0,200.0,300.0,200.0,250.0
한라IMS,50.0,100.0,60.0,60.0,100.0,100.0,100.0,100.0,100.0
한미글로벌,,,,,,,,,
한미반도체,500.0,500.0,500.0,240.0,250.0,100.0,400.0,600.0,200.0
한미사이언스,0.0,500.0,0.0,200.0,200.0,200.0,0.0,0.0,0.0
한미약품,0.0,2000.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0
한빛소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한샘,850.0,1000.0,1100.0,1200.0,1200.0,1200.0,1300.0,1550.0,800.0
한섬,300.0,300.0,300.0,350.0,400.0,450.0,450.0,600.0,750.0
한성기업,,,,,,,,,
한세실업,200.0,250.0,330.0,450.0,450.0,500.0,500.0,500.0,500.0
한세엠케이,150.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0
한세예스24홀딩스,100.0,120.0,160.0,220.0,220.0,250.0,250.0,250.0,250.0
한솔PNS,,,,,,,,,
한솔로지스틱스,20.0,20.0,20.0,30.0,30.0,40.0,50.0,60.0,70.0
한솔아이원스,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔인티큐브,30.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
한솔제지,0.0,500.0,700.0,600.0,600.0,600.0,700.0,600.0,700.0
한솔케미칼,600.0,800.0,1000.0,1000.0,1200.0,1500.0,1800.0,2100.0,2100.0
한솔테크닉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
한솔홀딩스,0.0,0.0,0.0,50.0,0.0,0.0,120.0,120.0,120.0
한솔홈데코,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0
한송네오텍,,,,,,,,,
한스바이오메드,100.0,100.0,100.0,100.0,100.0,120.0,0.0,0.0,0.0
한신공영,0.0,0.0,250.0,375.0,375.0,350.0,400.0,350.0,300.0
한신기계,,,,,,,,,
한양디지텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한양이엔지,150.0,200.0,250.0,300.0,400.0,450.0,500.0,550.0,600.0
한양증권,350.0,400.0,350.0,350.0,250.0,350.0,750.0,900.0,800.0
한온시스템,194.0,194.0,225.0,305.0,320.0,320.0,320.0,360.0,360.0
한올바이오파마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한익스프레스,500.0,700.0,700.0,80.0,60.0,70.0,0.0,0.0,130.0
한일단조,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
한일사료,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0
한일시멘트,,,,0.0,4500.0,4700.0,5100.0,540.0,580.0
한일진공,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한일철강,,,,,,,,,
한일현대시멘트,0.0,0.0,0.0,0.0,800.0,1000.0,1100.0,1200.0,600.0
한일홀딩스,1500.0,1500.0,1600.0,1800.0,2200.0,2300.0,510.0,550.0,580.0
한일화학,,,,,,,,,
한전KPS,1670.0,1690.0,680.0,1470.0,1790.0,1920.0,1146.0,1199.0,1305.0
한전기술,575.0,200.0,110.0,220.0,140.0,310.0,282.0,238.0,283.0
한전산업,134.0,169.0,218.0,198.0,169.0,227.0,208.0,198.0,228.0
한주라이트메탈,,,,,,,0.0,0.0,0.0
한진,,,,,,,,,
한진중공업홀딩스,200.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
한진칼,75.0,75.0,0.0,125.0,300.0,255.0,0.0,0.0,170.0
한창,,,,,,,,,
한창산업,,,,,,,,,
한창제지,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0
한컴라이프케어,,,,,,,0.0,0.0,0.0
한컴위드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한탑,,,,,,,,,
한화,500.0,500.0,600.0,600.0,700.0,700.0,700.0,750.0,750.0
한화갤러리아,0.0,0.0,0.0,,,,,,
한화리츠,,,,,,,,,
한화생명,0.0,0.0,0.0,140.0,100.0,30.0,30.0,0.0,0.0
한화손해보험,0.0,70.0,100.0,150.0,130.0,0.0,0.0,0.0,0.0
한화솔루션,150.0,150.0,350.0,350.0,200.0,200.0,0.0,0.0,0.0
한화시스템,,,,3600.0,310.0,310.0,230.0,160.0,250.0
한화에어로스페이스,0.0,300.0,0.0,0.0,0.0,0.0,600.0,700.0,1000.0
한화투자증권,,,,,,,,,
해성디에스,0.0,0.0,250.0,300.0,300.0,350.0,450.0,600.0,900.0
해성산업,,,,,,,,,
해성옵틱스,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
해성티피씨,0.0,0.0,0.0,,,,0.0,0.0,0.0
해태제과식품,0.0,0.0,150.0,150.0,150.0,150.0,200.0,200.0,200.0
핸디소프트,,,,,,,,,
핸즈코퍼레이션,0.0,0.0,180.0,100.0,100.0,130.0,0.0,0.0,0.0
헝셩그룹,0.0,0.0,52.0,30.0,0.0,0.0,0.0,0.0,0.0
헥토이노베이션,0.0,350.0,450.0,250.0,260.0,230.0,340.0,390.0,420.0
헥토파이낸셜,,,,0.0,0.0,380.0,350.0,470.0,500.0
헬릭스미스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현대건설,500.0,500.0,500.0,500.0,500.0,600.0,600.0,600.0,600.0
현대공업,60.0,66.0,92.0,37.0,66.0,66.0,132.0,132.0,166.0
현대그린푸드,,,,,,,,,
현대글로비스,2000.0,3000.0,3000.0,3000.0,3300.0,3500.0,3500.0,3800.0,5700.0
현대로템,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현대리바트,,,,,,,,,
현대모비스,3000.0,3500.0,3500.0,3500.0,4000.0,4000.0,4000.0,4000.0,4000.0
현대무벡스,,,,,,,,,
현대미포조선,0.0,0.0,0.0,0.0,700.0,350.0,0.0,0.0,0.0
현대바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현대바이오랜드,250.0,250.0,250.0,250.0,300.0,350.0,100.0,70.0,70.0
현대백화점,700.0,700.0,700.0,800.0,900.0,1000.0,1000.0,1100.0,1300.0
현대비앤지스틸,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
현대약품,45.0,47.0,47.0,50.0,45.0,45.0,42.0,30.0,30.0
현대에버다임,150.0,100.0,110.0,110.0,110.0,40.0,20.0,0.0,70.0
현대에이치티,70.0,100.0,130.0,200.0,300.0,300.0,350.0,350.0,130.0
현대엘리베이,,,,,,,,,
현대오토에버,,,,6900.0,690.0,710.0,750.0,700.0,1140.0
현대위아,800.0,1100.0,1100.0,600.0,600.0,700.0,700.0,700.0,700.0
현대이지웰,75.0,75.0,40.0,60.0,60.0,90.0,55.0,70.0,80.0
현대제철,750.0,750.0,750.0,750.0,750.0,750.0,500.0,1000.0,1000.0
현대지에프홀딩스,60.0,60.0,60.0,80.0,210.0,210.0,210.0,210.0,210.0
현대차,,,,,,,,,
현대차증권,150.0,450.0,400.0,400.0,450.0,600.0,675.0,800.0,0.0
현대코퍼레이션,,,,,,,,,
현대코퍼레이션홀딩스,0.0,200.0,400.0,500.0,500.0,500.0,500.0,500.0,500.0
현대퓨처넷,40.0,40.0,40.0,50.0,60.0,60.0,80.0,90.0,90.0
현대해상,750.0,750.0,1350.0,1500.0,1130.0,880.0,1000.0,1480.0,1965.0
현대홈쇼핑,1300.0,1500.0,1500.0,1700.0,1900.0,2000.0,2200.0,2400.0,2600.0
현우산업,30.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0
협진,175.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
형지I&C,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
형지엘리트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
혜인,50.0,30.0,40.0,30.0,30.0,60.0,120.0,130.0,60.0
호전실업,0.0,0.0,0.0,150.0,250.0,250.0,200.0,250.0,300.0
호텔신라,350.0,350.0,350.0,350.0,350.0,350.0,200.0,200.0,200.0
홈센타홀딩스,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,10.0
홈캐스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화성밸브,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
화성산업,,,,,,,,,
화승알앤에이,,,,,,,0.0,25.0,50.0
화승엔터프라이즈,0.0,0.0,35.0,35.0,35.0,0.0,45.0,45.0,45.0
화승인더,,,,,,,,,
화승코퍼레이션,250.0,500.0,500.0,25.0,25.0,25.0,25.0,25.0,50.0
화신,,,,,,,,,
화신정공,,,,,,,,,
화인베스틸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
화인써키트,,,,,,,,,
화일약품,100.0,150.0,150.0,150.0,150.0,125.0,0.0,0.0,0.0
화천기계,900.0,350.0,0.0,100.0,100.0,0.0,0.0,10.0,30.0
화천기공,1500.0,1500.0,1250.0,1250.0,1250.0,1250.0,750.0,1000.0,2500.0
환인제약,250.0,250.0,250.0,300.0,300.0,300.0,300.0,300.0,300.0
황금에스티,50.0,25.0,75.0,100.0,50.0,100.0,100.0,200.0,200.0
효성,,,,,,,,,
효성ITX,,,,,,,,,
효성오앤비,230.0,250.0,200.0,350.0,0.0,0.0,100.0,0.0,100.0
효성중공업,,,,0.0,0.0,0.0,0.0,0.0,0.0
효성첨단소재,,,,0.0,0.0,0.0,0.0,10000.0,15000.0
효성티앤씨,,,,0.0,1000.0,2000.0,5000.0,50000.0,10000.0
효성화학,,,,0.0,1000.0,5000.0,0.0,0.0,0.0
후성,,,,,,,,,
