stock_name,2014,2015,2016,2017,2018,2019,2020,2021,2022
원림,2152.0,1462.0,3597.0,1892.0,455.0,1514.0,7775.0,685.0,3500.0
원바이오젠,,,,86.0,536.0,1404.0,,,
원방테크,,,,,,,1132.0,679.0,1227.0
원익,28.0,71.0,5604.0,1091.0,4260.0,2037.0,4365.0,1566.0,2102.0
원익머트리얼즈,3365.0,3523.0,2501.0,1627.0,3336.0,2229.0,2628.0,4188.0,4579.0
원익큐브,328.0,58.0,77.0,57.0,105.0,108.0,87.0,297.0,121.0
원익피앤이,683.0,872.0,423.0,203.0,658.0,693.0,1262.0,540.0,0.0
원익홀딩스,0.0,0.0,0.0,961.0,1016.0,444.0,1051.0,1430.0,1333.0
원일특강,1780.0,1055.0,1184.0,1635.0,1526.0,2259.0,330.0,4266.0,2410.0
원준,,,,,,,368.0,525.0,1008.0
원텍,,,,,,,,,
원티드랩,,,,,,,80882.0,405.0,1002.0
원풍,,,,,,,,,
원풍물산,,,,,,,,,
월덱스,570.0,257.0,38.0,426.0,1064.0,1180.0,1321.0,2026.0,2514.0
웨스트라이즈,225.0,275.0,659.0,203.0,67.0,706.0,533.0,77.0,1298.0
웨이버스,,,,,,,,,
웨이브일렉트로,0.0,0.0,0.0,40.0,963.0,3599.0,2087.0,4114.0,513.0
웰바이오텍,465.0,36.0,161.0,573.0,780.0,368.0,1543.0,354.0,98.0
웰크론,141.0,14.0,27.0,72.0,222.0,210.0,391.0,289.0,24.0
웰크론한텍,376.0,127.0,2.0,54.0,55.0,101.0,0.0,1.0,127.0
웰킵스하이텍,261.0,271.0,20.0,60.0,869.0,850.0,256.0,236.0,21.0
웹스,783.0,493.0,284.0,113.0,2.0,16.0,61.0,37.0,599.0
웹케시,561.0,445.0,22.0,648.0,994.0,1406.0,1320.0,1110.0,852.0
위니아,1071.0,703.0,124.0,113.0,408.0,131.0,348.0,185.0,2246.0
위니아에이드,,,,,,,0.0,0.0,1232.0
위닉스,,,,,,,,,
위더스제약,,,,,,,212.0,323.0,188.0
위드텍,,,,,,,,,
위메이드,12715.0,6450.0,4274.0,586.0,800.0,610.0,437.0,9319.0,5569.0
위메이드맥스,584.0,2563.0,219.0,1336.0,4764.0,1699.0,1256.0,83.0,811.0
위메이드플레이,1561.0,2177.0,1606.0,1465.0,1060.0,318.0,1657.0,1667.0,37.0
위세아이텍,,,,341.0,443.0,784.0,539.0,680.0,629.0
위즈코프,0.0,0.0,0.0,47.0,7.0,2.0,74.0,96.0,45.0
위지윅스튜디오,,,,0.0,0.0,612.0,43.0,229.0,289.0
위지트,77.0,64.0,66.0,65.0,88.0,31.0,93.0,112.0,142.0
윈스,,,,,,,,,
윈텍,,,,,,,,,
윈팩,358.0,568.0,772.0,397.0,43.0,254.0,137.0,197.0,30.0
윈하이텍,771.0,662.0,164.0,404.0,669.0,676.0,83.0,13.0,590.0
윌링스,,,,649.0,1115.0,717.0,0.0,0.0,2575.0
윌비스,55.0,80.0,77.0,11.0,132.0,716.0,43.0,231.0,142.0
윙스풋,,,,,,,,,
윙입푸드,,,,559.0,647.0,251.0,275.0,396.0,341.0
유나이티드제약,,,,,,,,,
유니드,5604.0,8536.0,5609.0,4454.0,4062.0,7600.0,8773.0,20907.0,14826.0
유니드비티플러스,,,,,,,0.0,0.0,0.0
유니셈,195.0,230.0,216.0,799.0,763.0,749.0,715.0,1297.0,666.0
유니슨,403.0,693.0,534.0,14.0,159.0,44.0,221.0,11.0,107.0
유니온,,,,,,,,,
유니온머티리얼,85.0,122.0,159.0,20.0,223.0,57.0,32.0,6.0,5.0
유니온커뮤니티,57.0,192.0,458.0,125.0,253.0,299.0,163.0,176.0,166.0
유니켐,,,,,,,,,
유니퀘스트,574.0,109.0,1.0,367.0,449.0,953.0,897.0,2342.0,1853.0
유니크,,,,,,,,,
유니테스트,396.0,1456.0,431.0,1192.0,2585.0,1259.0,82.0,295.0,262.0
유니테크노,714.0,1900.0,2124.0,520.0,469.0,472.0,394.0,380.0,198.0
유니트론텍,2062.0,731.0,739.0,317.0,632.0,301.0,133.0,682.0,1213.0
유라테크,1411.0,1000.0,855.0,306.0,391.0,202.0,387.0,238.0,76.0
유바이오로직스,0.0,0.0,0.0,0.0,0.0,0.0,2146.0,778.0,30.0
유비벨록스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유비온,100.0,1154.0,2060.0,563.0,343.0,115.0,12.0,96.0,128.0
유비케어,61.0,121.0,127.0,90.0,121.0,133.0,123.0,262.0,71.0
유비쿼스,,,,2392.0,2906.0,2175.0,1572.0,2812.0,2098.0
유비쿼스홀딩스,1118.0,1537.0,1261.0,6686.0,578.0,424.0,578.0,1214.0,884.0
유성기업,651.0,467.0,342.0,243.0,208.0,613.0,184.0,311.0,741.0
유성티엔에스,293.0,276.0,325.0,547.0,232.0,1023.0,2123.0,1425.0,1877.0
유수홀딩스,901.0,1902.0,290.0,170.0,361.0,163.0,3202.0,991.0,1218.0
유신,,,,,,,,,
유아이디,327.0,0.0,0.0,0.0,0.0,0.0,704.0,370.0,266.0
유아이엘,2341.0,1398.0,1685.0,702.0,445.0,395.0,507.0,764.0,328.0
유안타증권,1076.0,282.0,152.0,344.0,509.0,394.0,500.0,719.0,209.0
유에스티,,,,,,,,,
유엔젤,841.0,128.0,373.0,557.0,156.0,433.0,53.0,1271.0,185.0
유유제약,356.0,1542.0,100.0,812.0,639.0,756.0,83.0,157.0,378.0
유일로보틱스,,,,,,,496.0,701.0,285.0
유일에너테크,,,,,,,542.0,227.0,1364.0
유진기업,76.0,183.0,894.0,1286.0,325.0,372.0,692.0,1079.0,407.0
유진로봇,12.0,92.0,196.0,191.0,30.0,474.0,281.0,64.0,130.0
유진투자증권,,,,,,,,,
유티아이,,,,786.0,408.0,317.0,35.0,81.0,778.0
유틸렉스,,,,1752.0,2032.0,2351.0,1929.0,1909.0,864.0
유한양행,8788.0,12267.0,15704.0,10176.0,5056.0,3365.0,2807.0,1496.0,1327.0
유화증권,598.0,767.0,592.0,621.0,469.0,494.0,83.0,156.0,67.0
육일씨엔에쓰,0.0,0.0,699.0,1617.0,25.0,834.0,2310.0,307.0,60.0
윤성에프앤씨,,,,,,,2244.0,467.0,3790.0
율촌화학,365.0,564.0,844.0,1101.0,593.0,734.0,814.0,341.0,167.0
율호,37.0,10.0,41.0,257.0,71.0,62.0,10.0,49.0,3.0
이건산업,1328.0,180.0,68.0,570.0,648.0,73.0,158.0,1091.0,501.0
이건홀딩스,507.0,584.0,289.0,214.0,914.0,186.0,8.0,338.0,96.0
이구산업,64.0,328.0,135.0,336.0,79.0,100.0,57.0,630.0,171.0
이글루,1048.0,386.0,362.0,420.0,862.0,211.0,526.0,773.0,692.0
이글벳,134.0,89.0,192.0,138.0,85.0,100.0,200.0,296.0,215.0
이노뎁,,,,,,,0.0,0.0,0.0
이노룰스,,,,,,,588.0,813.0,500.0
이노메트리,,,,360.0,746.0,480.0,423.0,395.0,274.0
이노션,4551.0,3697.0,3267.0,3074.0,3842.0,3681.0,3174.0,3294.0,3530.0
이노시스,302.0,154.0,271.0,864.0,1934.0,247.0,320.0,112.0,279.0
이노와이어리스,213.0,747.0,1636.0,36.0,36.0,2190.0,1973.0,2250.0,1996.0
이노진,,,,938.0,330.0,1973.0,425.0,1214.0,144.0
이노테라피,,,,781.0,625.0,800.0,604.0,997.0,1130.0
이녹스,1290.0,873.0,622.0,1779.0,3312.0,1330.0,1071.0,5877.0,1609.0
이니텍,267.0,622.0,529.0,523.0,540.0,452.0,76.0,185.0,11.0
이라이콤,3363.0,3196.0,236.0,1285.0,675.0,48.0,680.0,203.0,475.0
이랜시스,,,,,,,,,
이랜텍,314.0,877.0,718.0,71.0,531.0,571.0,714.0,1363.0,2177.0
이루다,,,,,,,,,
이루온,787.0,3.0,97.0,117.0,52.0,20.0,81.0,68.0,65.0
이리츠코크렙,,,,91.0,80.0,102.0,114.0,142.0,143.0
이마트,10408.0,16319.0,13502.0,21621.0,15668.0,7620.0,12378.0,56152.0,37528.0
이미지스,184.0,194.0,104.0,685.0,978.0,1079.0,0.0,0.0,0.0
이베스트투자증권,605.0,1326.0,675.0,1086.0,960.0,1132.0,2413.0,3047.0,410.0
이브이첨단소재,0.0,0.0,0.0,74.0,148.0,83.0,322.0,412.0,387.0
이삭엔지니어링,,,,,,,837.0,611.0,250.0
이상네트웍스,285.0,315.0,656.0,903.0,776.0,1061.0,628.0,654.0,1002.0
이수앱지스,833.0,592.0,222.0,432.0,493.0,669.0,730.0,26.0,218.0
이수페타시스,240.0,392.0,93.0,355.0,172.0,2291.0,336.0,81.0,1620.0
이수화학,3941.0,2954.0,735.0,239.0,469.0,506.0,4419.0,3584.0,1019.0
이스타코,79.0,30.0,209.0,48.0,107.0,307.0,0.0,0.0,0.0
이스트소프트,183.0,219.0,277.0,348.0,171.0,1203.0,683.0,483.0,613.0
이스트아시아홀딩스,229.0,68.0,131.0,28.0,32.0,29.0,9.0,18.0,13.0
이씨에스,665.0,705.0,759.0,408.0,447.0,286.0,308.0,399.0,427.0
이아이디,755.0,39.0,165.0,6.0,36.0,1.0,38.0,6.0,1031.0
이엔에프테크놀로지,557.0,2059.0,1530.0,1838.0,2041.0,3285.0,3332.0,1296.0,3276.0
이엔코퍼레이션,273.0,36.0,26.0,35.0,89.0,5.0,1328.0,564.0,95.0
이엔플러스,50.0,44.0,125.0,585.0,281.0,1091.0,362.0,402.0,243.0
이엘피,333.0,961.0,2943.0,3502.0,3022.0,859.0,546.0,81.0,182.0
이엠넷,413.0,514.0,210.0,173.0,190.0,322.0,320.0,1180.0,308.0
이엠앤아이,476.0,245.0,156.0,1590.0,2174.0,1157.0,298.0,80.0,5.0
이엠코리아,67.0,39.0,331.0,89.0,66.0,439.0,65.0,71.0,222.0
이엠텍,753.0,867.0,837.0,368.0,1564.0,24.0,62.0,2279.0,2118.0
이연제약,899.0,879.0,914.0,768.0,81.0,359.0,226.0,305.0,415.0
이원컴포텍,108.0,58.0,310.0,297.0,119.0,163.0,872.0,134.0,201.0
이월드,0.0,0.0,0.0,42.0,103.0,27.0,201.0,192.0,40.0
이즈미디어,,,,55.0,513.0,259.0,1312.0,1452.0,443.0
이지바이오,,,,,,,0.0,319.0,267.0
이지스레지던스리츠,,,,,,,0.0,0.0,1171.0
이지스밸류리츠,,,,,,,,,
이지케어텍,,,,744.0,716.0,773.0,228.0,1268.0,510.0
이지트로닉스,,,,,,,815.0,16.0,294.0
이지홀딩스,636.0,454.0,437.0,544.0,620.0,45.0,1634.0,366.0,175.0
이큐셀,742.0,661.0,52.0,61.0,452.0,1581.0,44.0,83.0,185.0
이크레더블,537.0,647.0,817.0,905.0,1040.0,1134.0,1084.0,1156.0,1300.0
이트론,55.0,110.0,87.0,10.0,29.0,11.0,26.0,10.0,51.0
이퓨쳐,138.0,79.0,42.0,129.0,74.0,381.0,122.0,390.0,680.0
이화공영,82.0,74.0,71.0,83.0,24.0,14.0,15.0,236.0,29.0
이화산업,,,,,,,,,
이화전기,253.0,4.0,19.0,17.0,4.0,0.0,28.0,350.0,812.0
인디에프,138.0,100.0,162.0,13.0,4.0,55.0,334.0,304.0,144.0
인바디,652.0,1272.0,1248.0,1430.0,1459.0,1532.0,1335.0,2613.0,2596.0
인바이오,,,,,,,538.0,493.0,317.0
인바이오젠,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1753.0,1650.0
인베니아,182.0,55.0,377.0,50.0,258.0,53.0,216.0,561.0,46.0
인벤티지랩,,,,,,,4678.0,1376.0,1457.0
인산가,0.0,0.0,310.0,,,,,,
인선이엔티,159.0,47.0,13.0,84.0,421.0,441.0,885.0,535.0,480.0
인성정보,206.0,632.0,67.0,213.0,23.0,21.0,333.0,26.0,30.0
인스코비,136.0,353.0,77.0,7.0,94.0,273.0,95.0,50.0,66.0
인지디스플레,71.0,73.0,154.0,57.0,266.0,112.0,374.0,113.0,90.0
인지소프트,,,,,,,,,
인지컨트롤스,334.0,815.0,700.0,1.0,205.0,569.0,217.0,234.0,947.0
인천도시가스,5681.0,1737.0,2084.0,3331.0,3912.0,2598.0,2762.0,901.0,2956.0
인카금융서비스,467.0,596.0,305.0,167.0,333.0,757.0,1256.0,1824.0,2052.0
인콘,467.0,344.0,126.0,39.0,10.0,283.0,114.0,44.0,71.0
인크로스,356.0,58.0,2488.0,1071.0,1096.0,1240.0,1701.0,2958.0,1281.0
인터로조,689.0,1175.0,1802.0,1778.0,1334.0,1578.0,1028.0,1558.0,1910.0
인터엠,192.0,153.0,16.0,103.0,277.0,364.0,908.0,846.0,50.0
인터지스,71.0,455.0,280.0,213.0,479.0,951.0,180.0,519.0,1092.0
인터플렉스,3588.0,5465.0,3565.0,1706.0,3546.0,1212.0,1870.0,10.0,656.0
인텍플러스,0.0,0.0,0.0,21.0,600.0,448.0,757.0,1847.0,1334.0
인텔리안테크,1173.0,1028.0,1032.0,476.0,1097.0,1001.0,79.0,752.0,1793.0
인트로메딕,0.0,0.0,0.0,391.0,329.0,893.0,262.0,389.0,895.0
인트론바이오,1.0,107.0,40.0,583.0,291.0,106.0,455.0,288.0,168.0
인팩,1422.0,1057.0,933.0,152.0,166.0,617.0,337.0,306.0,1320.0
인포마크,1435.0,234.0,308.0,2007.0,34.0,2918.0,2989.0,1199.0,1245.0
인포바인,4830.0,3871.0,4605.0,4783.0,4434.0,4134.0,3075.0,2663.0,2806.0
인포뱅크,447.0,135.0,192.0,197.0,361.0,99.0,175.0,1021.0,171.0
인피니트헬스케어,91.0,232.0,291.0,63.0,202.0,297.0,274.0,929.0,5.0
인화정공,211.0,875.0,123.0,1135.0,193.0,922.0,3466.0,1663.0,1156.0
일동제약,0.0,0.0,705.0,920.0,589.0,593.0,547.0,4192.0,5375.0
일동홀딩스,489.0,866.0,15624.0,8.0,363.0,2074.0,1699.0,6278.0,9064.0
일성건설,7517.0,748.0,412.0,336.0,45.0,30.0,49.0,98.0,115.0
일성신약,3002.0,73565.0,2245.0,1956.0,2192.0,4859.0,2100.0,892.0,70521.0
일승,,,,,,,,,
일신바이오,44.0,61.0,62.0,41.0,72.0,109.0,93.0,137.0,89.0
일신방직,10042.0,8219.0,8484.0,6858.0,9206.0,3084.0,4427.0,27763.0,49613.0
일신석재,7.0,33.0,29.0,2.0,5.0,12.0,8.0,1.0,30.0
일야,357.0,311.0,214.0,492.0,1101.0,216.0,216.0,19.0,240.0
일양약품,644.0,203.0,325.0,344.0,269.0,548.0,597.0,790.0,1036.0
일월지엠엘,647.0,229.0,1123.0,1710.0,1972.0,144.0,288.0,463.0,595.0
일정실업,2516.0,5929.0,2640.0,4752.0,5733.0,11494.0,7081.0,7278.0,7222.0
일지테크,2064.0,635.0,1401.0,618.0,261.0,324.0,1389.0,46.0,688.0
일진다이아,339.0,954.0,413.0,674.0,679.0,914.0,520.0,607.0,464.0
일진디스플,494.0,834.0,2360.0,622.0,59.0,1076.0,1311.0,1275.0,68.0
일진전기,348.0,225.0,38.0,56.0,390.0,97.0,130.0,403.0,653.0
일진파워,357.0,199.0,442.0,992.0,1076.0,800.0,724.0,1024.0,1040.0
일진하이솔루스,,,,,,,536.0,284.0,194.0
일진홀딩스,301.0,279.0,296.0,427.0,31.0,274.0,220.0,437.0,401.0
잇츠한불,9583.0,10699.0,3357.0,1851.0,468.0,268.0,807.0,990.0,486.0
잉글우드랩,0.0,509.0,23.0,708.0,297.0,117.0,153.0,755.0,362.0
잉크테크,1475.0,2305.0,303.0,2259.0,266.0,177.0,34.0,91.0,202.0
자람테크놀로지,,,,,,,0.0,0.0,0.0
자비스,125.0,128.0,138.0,,,,,,
자연과환경,2630.0,28.0,447.0,219.0,26.0,58.0,115.0,192.0,5.0
자이글,1179.0,1708.0,903.0,384.0,465.0,2228.0,64.0,345.0,278.0
자이언트스텝,,,,,,,98.0,185.0,560.0
자이에스앤디,,,,3632.0,4819.0,677.0,781.0,1052.0,2447.0
자화전자,1333.0,1206.0,877.0,1406.0,76.0,17.0,377.0,1279.0,2099.0
장원테크,1229.0,4454.0,620.0,108.0,317.0,169.0,1539.0,1223.0,1393.0
재영솔루텍,18.0,34.0,152.0,928.0,60.0,82.0,95.0,39.0,127.0
저스템,,,,,,,0.0,0.0,0.0
전방,20676.0,20607.0,14828.0,10570.0,20406.0,35329.0,5181.0,140.0,59764.0
전진바이오팜,0.0,0.0,0.0,775.0,805.0,308.0,701.0,340.0,479.0
정다운,,,,,,,,,
정상제이엘에스,369.0,355.0,488.0,551.0,239.0,514.0,449.0,913.0,890.0
정원엔시스,103.0,120.0,79.0,89.0,131.0,25.0,23.0,25.0,38.0
제너셈,825.0,714.0,206.0,749.0,912.0,352.0,121.0,598.0,1395.0
제넥신,1042.0,187.0,1557.0,1051.0,1675.0,774.0,1149.0,1915.0,2241.0
제넨바이오,4586.0,4269.0,393.0,358.0,98.0,662.0,762.0,803.0,885.0
제노레이,,,,1554.0,2407.0,2944.0,709.0,1002.0,988.0
제노코,,,,,,,0.0,0.0,0.0
제노포커스,395.0,161.0,174.0,78.0,114.0,267.0,555.0,304.0,576.0
제놀루션,265.0,26.0,26.0,173.0,426.0,92.0,4118.0,3626.0,1618.0
제닉,333.0,452.0,190.0,1089.0,2235.0,1744.0,635.0,632.0,487.0
제로투세븐,34.0,91.0,832.0,1615.0,476.0,473.0,31.0,59.0,209.0
제룡산업,294.0,457.0,870.0,827.0,323.0,255.0,285.0,377.0,457.0
제룡전기,398.0,221.0,168.0,34.0,182.0,348.0,219.0,73.0,777.0
제우스,1644.0,1944.0,1878.0,1808.0,2990.0,1359.0,1766.0,1581.0,3464.0
제이브이엠,1618.0,843.0,1818.0,1895.0,1353.0,993.0,905.0,777.0,1368.0
제이스코홀딩스,0.0,0.0,0.0,63.0,14.0,122.0,0.0,0.0,0.0
제이스텍,257.0,321.0,819.0,5124.0,557.0,108.0,982.0,423.0,1904.0
제이시스메디칼,,,,29926.0,766.0,269.0,,,
제이씨케미칼,121.0,233.0,659.0,8.0,224.0,548.0,357.0,1492.0,951.0
제이씨현시스템,118.0,53.0,231.0,675.0,501.0,37.0,553.0,801.0,15.0
제이아이테크,,,,,,,765.0,977.0,1628.0
제이알글로벌리츠,,,,,,,109.0,103.0,80.0
제이앤티씨,,,,110.0,542.0,1691.0,1051.0,589.0,1029.0
제이에스코퍼레이션,117065.0,2098.0,829.0,452.0,458.0,646.0,189.0,3876.0,5118.0
제이에스티나,586.0,206.0,222.0,239.0,16.0,2125.0,872.0,1113.0,0.0
제이엔케이히터,2389.0,362.0,174.0,1000.0,477.0,357.0,95.0,140.0,313.0
제이엘케이,,,,1048.0,1196.0,866.0,520.0,511.0,605.0
제이엠아이,102.0,72.0,38.0,16.0,119.0,251.0,234.0,60.0,78.0
제이엠티,278.0,426.0,43.0,467.0,642.0,57.0,318.0,908.0,1760.0
제이오,,,,,,,,,
제이준코스메틱,1311.0,752.0,346.0,0.0,47.0,3156.0,531.0,13188.0,7588.0
제이티,1032.0,496.0,1366.0,24.0,244.0,380.0,519.0,1387.0,1118.0
제일기획,1034.0,770.0,871.0,1255.0,1281.0,1363.0,1554.0,1634.0,1668.0
제일바이오,100.0,75.0,68.0,55.0,76.0,152.0,0.0,0.0,0.0
제일약품,,,,0.0,0.0,0.0,473.0,854.0,898.0
제일연마,867.0,352.0,622.0,515.0,696.0,853.0,435.0,813.0,297.0
제일전기공업,,,,,,,1473.0,1162.0,665.0
제일테크노스,6667.0,518.0,259.0,411.0,613.0,492.0,533.0,90.0,1299.0
제일파마홀딩스,161.0,760.0,620.0,139117.0,1363.0,5906.0,745.0,227.0,4857.0
제주맥주,,,,,,,337.0,155.0,434.0
제주반도체,5.0,26.0,32.0,160.0,383.0,168.0,339.0,368.0,706.0
제주은행,626.0,877.0,1137.0,1110.0,1071.0,796.0,481.0,514.0,636.0
제주항공,1454.0,2054.0,2036.0,2960.0,2696.0,1257.0,10125.0,6754.0,3264.0
제테마,,,,0.0,0.0,0.0,0.0,0.0,0.0
젠큐릭스,0.0,0.0,0.0,0.0,0.0,0.0,5604.0,5324.0,3721.0
젬백스,908.0,87.0,700.0,403.0,326.0,2562.0,42.0,304.0,497.0
젬백스링크,48.0,36.0,7.0,11.0,413.0,54.0,127.0,424.0,232.0
조광ILI,570.0,918.0,398.0,337.0,483.0,359.0,62.0,24.0,167.0
조광페인트,1596.0,1838.0,1733.0,410.0,372.0,220.0,436.0,2412.0,714.0
조광피혁,2184.0,2047.0,5892.0,6005.0,3799.0,4076.0,5532.0,3153.0,1706.0
조비,574.0,376.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
조선내화,12897.0,4805.0,4170.0,4223.0,16227.0,7493.0,10421.0,7840.0,12789.0
조선선재,10425.0,11790.0,11798.0,13029.0,10397.0,11834.0,8778.0,14114.0,10425.0
조아제약,144.0,36.0,6.0,57.0,23.0,32.0,43.0,260.0,18.0
조이시티,298.0,95.0,478.0,1050.0,711.0,118.0,189.0,104.0,47.0
조일알미늄,28.0,82.0,476.0,26.0,150.0,1098.0,125.0,161.0,142.0
조흥,,,,,,,,,
종근당,3738.0,720.0,4354.0,5449.0,4112.0,5227.0,8068.0,3609.0,6939.0
종근당바이오,215.0,1297.0,1839.0,1563.0,1551.0,2391.0,1147.0,1199.0,3045.0
종근당홀딩스,2820.0,3914.0,6630.0,9766.0,5481.0,8988.0,15711.0,3212.0,219.0
좋은사람들,64.0,40.0,165.0,392.0,138.0,351.0,1484.0,382.0,102.0
주연테크,28.0,135.0,19.0,95.0,51.0,46.0,43.0,64.0,99.0
줌인터넷,230.0,9.0,151.0,,,,,,
중앙디앤엠,0.0,0.0,0.0,17.0,128.0,206.0,252.0,234.0,521.0
중앙백신,585.0,445.0,848.0,521.0,371.0,186.0,320.0,772.0,415.0
중앙에너비스,420.0,920.0,1135.0,0.0,0.0,132.0,4144.0,57.0,113.0
지나인제약,896.0,1382.0,1433.0,1240.0,209.0,232.0,933.0,10314.0,9468.0
지노믹트리,733.0,672.0,992.0,148.0,158.0,533.0,590.0,553.0,316.0
지놈앤컴퍼니,,,,489.0,5560.0,10562.0,3192.0,2538.0,3683.0
지누스,0.0,0.0,0.0,3836.0,3705.0,5999.0,3040.0,3372.0,1658.0
지니너스,,,,,,,0.0,0.0,0.0
지니뮤직,78.0,81.0,197.0,0.0,116.0,0.0,0.0,61.0,303.0
지니언스,,,,407.0,287.0,343.0,394.0,719.0,810.0
지니틱스,,,,,,,,,
지더블유바이텍,14.0,87.0,80.0,243.0,142.0,1240.0,249.0,167.0,185.0
지란지교시큐리티,,,,,,,,,
지씨셀,208.0,274.0,243.0,100.0,95.0,216.0,394.0,2785.0,1664.0
지아이이노베이션,,,,,,,10824.0,9018.0,3992.0
지아이텍,,,,,,,,,
지앤비에스 에코,,,,,,,902.0,1736.0,2065.0
지어소프트,145.0,139.0,443.0,95.0,67.0,110.0,529.0,468.0,167.0
지에스이,,,,,,,,,
지엔씨에너지,529.0,762.0,839.0,361.0,424.0,422.0,187.0,279.0,1727.0
지엔원에너지,,,,,,,,,
지엔코,182.0,28.0,94.0,184.0,391.0,241.0,194.0,194.0,64.0
지엘팜텍,,,,,,,,,
지엠비코리아,,,,,,,,,
지역난방공사,6105.0,10003.0,10943.0,6035.0,0.0,0.0,2279.0,1399.0,16347.0
지오엘리먼트,,,,,,,534.0,1102.0,1067.0
지투알,597.0,716.0,922.0,720.0,943.0,941.0,558.0,1067.0,1077.0
지투파워,,,,,,,237.0,49.0,42.0
지티지웰니스,1343.0,151.0,866.0,1278.0,1115.0,418.0,1266.0,589.0,728.0
진도,760.0,300.0,667.0,763.0,450.0,220.0,146.0,287.0,367.0
진로발효,2165.0,2337.0,2385.0,2108.0,1869.0,1961.0,1961.0,1717.0,494.0
진매트릭스,135.0,241.0,417.0,144.0,203.0,77.0,422.0,49.0,406.0
진바이오텍,,,,,,,,,
진성티이씨,528.0,703.0,524.0,502.0,1086.0,1102.0,759.0,856.0,2276.0
진시스템,,,,,,,588.0,568.0,1303.0
진양산업,,,,,,,,,
진양제약,355.0,90.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0
진양폴리,,,,,,,,,
진양홀딩스,268.0,156.0,301.0,183.0,20.0,276.0,475.0,183.0,452.0
진양화학,437.0,214.0,109.0,28.0,28.0,175.0,69.0,184.0,83.0
진에어,,,,2722.0,1482.0,1895.0,6099.0,2985.0,1033.0
진원생명과학,497.0,89.0,978.0,1329.0,567.0,356.0,309.0,214.0,492.0
진흥기업,,,,,,,,,
차바이오텍,,,,,,,,,
차백신연구소,,,,,,,348.0,790.0,254.0
참엔지니어링,,,,,,,,,
참좋은여행,,,,,,,,,
창해에탄올,1640.0,1492.0,204.0,601.0,460.0,2729.0,1705.0,1297.0,10.0
천일고속,3370.0,3243.0,1751.0,18993.0,146.0,506.0,4739.0,398.0,4097.0
청담글로벌,,,,,,,47.0,388.0,252.0
청호ICT,2626.0,2871.0,2190.0,753.0,188.0,2434.0,1329.0,489.0,257.0
체리부로,,,,863.0,316.0,703.0,1495.0,837.0,195.0
체시스,392.0,243.0,20.0,174.0,76.0,154.0,157.0,83.0,147.0
초록뱀미디어,79.0,18.0,99.0,227.0,233.0,104.0,333.0,138.0,2092.0
초록뱀이앤엠,0.0,0.0,0.0,0.0,0.0,0.0,853.0,678.0,1113.0
초록뱀컴퍼니,106.0,33.0,96.0,33.0,35.0,130.0,369.0,942.0,868.0
칩스앤미디어,923.0,960.0,494.0,314.0,356.0,610.0,200.0,650.0,1041.0
카나리아바이오,,,,1224.0,100.0,528.0,21.0,118.0,19.0
카스,367.0,135.0,182.0,114.0,122.0,140.0,107.0,128.0,121.0
카이노스메드,312.0,280.0,218.0,224.0,597.0,573.0,,,
카카오,,,,,,,,,
카카오뱅크,,,,,,,309.0,467.0,553.0
카카오페이,,,,,,,202.0,198.0,407.0
카페24,493.0,237.0,169.0,641.0,3149.0,710.0,354.0,936.0,1669.0
카프로,1980.0,151.0,191.0,309.0,251.0,2070.0,1535.0,49.0,4655.0
캐리소프트,,,,161.0,466.0,380.0,595.0,294.0,202.0
캐스텍코리아,671.0,810.0,614.0,239.0,70.0,352.0,1125.0,940.0,379.0
캠시스,76.0,12.0,563.0,618.0,182.0,31.0,198.0,266.0,86.0
커넥트웨이브,758.0,941.0,1385.0,1047.0,1272.0,1822.0,460.0,111.0,229.0
커머스마이너,746.0,1389.0,342.0,371.0,260.0,25.0,998.0,682.0,0.0
컨버즈,324.0,158.0,385.0,1846.0,12935.0,5591.0,738.0,109.0,401.0
컬러레이,,,,439.0,490.0,448.0,342.0,532.0,192.0
컴투스,7162.0,10721.0,12014.0,11396.0,10358.0,9160.0,6655.0,10845.0,2807.0
컴투스홀딩스,3588.0,3096.0,4549.0,1325.0,919.0,2110.0,3145.0,4594.0,8350.0
컴퍼니케이,,,,227.0,442.0,604.0,632.0,1210.0,415.0
케스피온,603.0,345.0,81.0,390.0,476.0,10.0,190.0,96.0,341.0
케어랩스,,,,1095.0,622.0,92.0,288.0,73.0,1435.0
케어젠,0.0,2064.0,2166.0,1803.0,1613.0,2826.0,3193.0,2582.0,2778.0
케이디켐,,,,,,,,,
케이비아이동국실업,242.0,174.0,572.0,1133.0,180.0,32.0,117.0,281.0,46.0
케이사인,,,,,,,,,
케이씨,,,,,,,,,
케이씨에스,,,,,,,,,
케이씨텍,,,,563.0,2741.0,1858.0,2118.0,2011.0,2692.0
케이씨티,,,,,,,,,
케이씨피드,227.0,172.0,48.0,428.0,64.0,411.0,72.0,203.0,266.0
케이아이엔엑스,1085.0,960.0,1215.0,1366.0,2681.0,3291.0,3156.0,3254.0,5240.0
케이알엠,0.0,0.0,0.0,636.0,514.0,53.0,101.0,196.0,496.0
